"address","snapshot_amount","current_amount","balance_changed","snapshot_block","snapshot_transaction"
"0xd5950f86fceddd6ebb3dc17c96f8538f1e436d7c","181850201195300000000","0",TRUE,"18424849","0x09c09084da7424e91c39aae4ccd24c22e0532fd6c30a2e49be2348d989d234e7"
"0xa88800cd213da5ae406ce248380802bd53b47647","1","1",FALSE,"18377716","0xabaffb351099a767627418fe04d7fc7ea94ef604b61c4a27190c501456238cdb"
"0x112b0704447829f2a15f6f31c0845d1e01624579","0","0",FALSE,"18403908","0xdaf800037c6b7366fb3c2235967160c2b190c32df990671090f806f8fe48e98e"
"0xa1d5e9cb4f6a09fcf8b938435b0de63270c67537","0","0",FALSE,"18411390","0x778f8f8e59d8fcab1fa174a96915e909809a6222782aacfe304773367437602d"
"0xbeae3275f81688bd6e51982f2fdb16bc0e333333","0","3310242725480000000000",TRUE,"18377617","0xf8bb4d3cb345ca746d3da47c4fd5ef4ef28d07e6e5d22ac3d3e11ec69ca73219"
"0x98e79a814908b0ed3faf53068efc233899ca074a","29643825384200000000","0",TRUE,"18405495","0x32520036a53db173b0f143e031b521d04ea7ce40e0a6d19fce8a79bd9df469e5"
"0xbeed3dbc5518691a417a0a6b9f585d0a6fb0474e","7030162932","7030162932",FALSE,"18377583","0x175ce1fd0ac38e62d251d5847b5be92624dd41f9f1941a20437cdb92d293a21b"
"0x9d0442c647d42c09f18a46ac0f4337889a16f749","0","0",FALSE,"18391070","0x0c7076666666c5135ab0d93a9bf5c561543f35f8251a32f51024907714b1defa"
"0xaeb2a714ebad486958b247d3add47f8020b7ff54","0","0",FALSE,"18422835","0xe70f4472fe794c9cc6e9b4af5adc745656332ea2bc69a5cc9c74306904678170"
"0xa38dd9610e0728ad6c31dddb3c6a9abba2064ea8","0","0",FALSE,"18405126","0xb16d2ed9d032a010839e42635c57aa9a4ce53dc47e3c2237aa9987c8db621b52"
"0x9bf9dd190f2a91c87af76621a1e1e6b49906b6ca","2820000000000000000","2820000000000000000",FALSE,"18386569","0x5a6bf6e12885a50356d2b04924c8e0748ab7bbc46fbd5c66f36f93374d6c2c07"
"0xace38fd2df5318f1adafcf9968c430ab9b613037","0","0",FALSE,"18404124","0x8cac8e9e1216b495f1c820321b22558211ed0ca04a97fa397ed3a75469264ee1"
"0xdf1f6587aa741ff62cabb9bed8dad062713cf3ec","98212034670137","98212034670137",FALSE,"18377677","0x0903c6063e2a67d7c2caa8f87732cabac985fe1bfd8361dd0da3cde465920b1f"
"0xc358574fbec5efd698d4421d4b2ef99a8111ecd1","0","0",FALSE,"18400307","0x1b1235ef8f7f07950790c81b89cbe139b74bf73e99ed114830e3803d9a2a3275"
"0x4d1b9d045c743d2faf90c36935b0d5505931cd3b","0","0",FALSE,"18377602","0x66d068627530ec0f60c07273716dc90421661b69775bd3ba241b0fa57a2fbb81"
"0xd91f7116916e22c4de9734b9ba1e78bc0e0301a7","0","0",FALSE,"18397102","0x1ab9f5f072ae9dea3e2f5a43d2c255af8549250537ac1fb4ab910593b5d06a40"
"0x32fbfd2fe4c65aef456280d602fa8dcfedbb8620","17056357830100000000","17056357830100000000",FALSE,"18389682","0x34c2b2406b0244348fd125fe49072ffeee61bf9fddf25d873bc7a108196f4a76"
"0xb348a168e249d0c4299b1e574b064008b4d04d6d","5699376200000000","5699376200000000",FALSE,"18397067","0x5f2a893da0a963dc28f838a1612a1490d6bdf4403d6ae76fed45449cdf41e8fc"
"0xba00979a032ce0876b1546d0d1b745d80bdbb2f4","19965295161400000000","19965295161400000000",FALSE,"18396528","0x875db32bc8700adc90d889e6ba64987fa8054aa3ec8a43e545d95f4eb689f690"
"0x3bc2fac06fdff8d18d759544d935ffdc2e978e23","39667852890700000000","39667852890700000000",FALSE,"18385373","0x6d1adb562b0b98c9eb9189d9cb198f09425e6a6bc8d755a9937f871ff7010565"
"0x0d2513cff337b942cca87491774ad71391b1b07b","436431384760000000000","436431384760000000000",FALSE,"18426453","0xe2374b5c440902c2de3f42f9a12e38e2463395a0f911690af57aa62504bd4025"
"0x2aa6b66ce9432a67953d1f37533cf0b05a5f6e08","937600000000","937600000000",FALSE,"18423869","0x7a57eac6a8ae8999ba24a832442aaa2becac3a91e1a36c234882e748a081aae4"
"0x0d85964abe96b98f7c048db0ca9e4c713bc027e5","67967424321400000000","67967424321400000000",FALSE,"18424246","0x6cd9d6adb7ad892bc283d4acd94bc07af002c9d8316e1971cc481503563dd4d5"
"0x3275a74ceedfcb8cfaa86ad3e202574b76bc865d","0","0",FALSE,"18397685","0x3b17d405fb89b06fcbae39af41057b2e4724e509571ed8713eaba263461903c2"
"0x2af90ce51f960accc60b84ed033e7a1f9728fb0f","0","0",FALSE,"18397159","0x099128906b1fee0fbcf8d3e3c35a5caa2001a5cde5dc5b0b2478df8b8943e20d"
"0x3d795994c4b0cfe6d12c5262947134c644e483c9","0","0",FALSE,"18378871","0xd9629ed9ca1dd0c3a831f51fa08a2793a475c6c704732454c2e0bc6a5df4aa89"
"0x30edbb3d1d389a746d128ac7cdc88d60bcfed1ea","0","0",FALSE,"18402717","0x061e831356f61cc0b3c64f6437a4fb4165e1024cde56eebf2e31ed98807ff92d"
"0x273fdfc4c0b2251c4758b54e1ae9b5b5ee6c4455","193356447445300000000","193356447445300000000",FALSE,"18425608","0x6c7cf92559818040a32b3a5e48b450df48f17da242f510756f5349e7066c7a57"
"0x361b9178636c53d9f981b6dc3affed9aa36a8aa6","0","0",FALSE,"18377564","0xd45f1625ab1f4fcd7f41c237cc18621bed3881077a0a69d6412c8f4535894d36"
"0x4342fe882735a165674f1b7e1f759f47b1f2cd59","0","0",FALSE,"18405251","0xcd554d30bf6dfa83cf0ca74460fc846526a3b7951fc732315f6d0d650dadc445"
"0x35e96ef58a5fb855f30bdf15ff4556a6b8915b88","0","0",FALSE,"18411613","0x23bfb7184cabdef39fb425c8afb4c4b4ed7d57ae6ff7bc952ff9cce29520b8a4"
"0x005d545a2eee6e57b1f8baffc97bfc71787f8f92","407500000000","407500000000",FALSE,"18403785","0x47640aa111c91f0bc224b680ec6150b46e9abb2ee3cb9795729ae6eeb2ba21c3"
"0x024989a58913a06d19d5ea36f0828a15cb680cae","554000001326446160630","0",TRUE,"18423455","0xa68542f0423804bc35c1efa0c45bb2360a76d7bc41c0e19b7c4c434826bcebb2"
"0x0d737580a01cd4f53f102d7a2774ba5118fbbf16","0","0",FALSE,"18384976","0xac532981279f909a2aade261be6dcc446aa9fbab77602fa0f8c4c2b62af093bd"
"0x047b5495405de4083a6dbc8b96ca22f6347ca717","0","0",FALSE,"18406127","0xfe9f14a9d885445cdf7d4cb70739655145efd7e3436f3c8147ce2e72dac0dd81"
"0x0b3db7657eff298c552fa97e5e7492612b8d8fee","8197176667800000000","0",TRUE,"18397200","0x96676033a06aa0e5c61ed17f4d6a2b3ca3c469b23420f8a7a5522dfbe0c966be"
"0x09518c1542a123c31704309ae11b12f507a0cadb","143990182305042277572","143990182305042277572",FALSE,"18378237","0x31ff71e9f7e6cfbd205458b81e02a63ca3b29bb87b929105fba1056104675ab0"
"0xdb2b1dce4fff3ad180627020d7ebeae17977d7c1","0","0",FALSE,"18398935","0x525994465c40902f42536c762d582c5f7716b0665c7756402c7bc837f115fcee"
"0xc6b63b21e626fe4da4746b66afeecf60c2e2fb19","0","0",FALSE,"18397965","0xe57da54808b190d837262f5374046c9e5d9a5d07210c6370565e4dc92315ace6"
"0xde589b5113b96e1e2c362444496203c057190bea","0","0",FALSE,"18425227","0x3f4ec483cc5f75548af1413c89df584373eb293f7610470479fbe1ae6bc2ac61"
"0xe20cd9377c204a27952f8b41075f0b8bd1ceec3d","0","0",FALSE,"18377999","0x448970a30e1a2e953b56d8d21fbf19aa4dec2993e815682bf3232f9d9c18dfe7"
"0xba89aed599eb25a5b14bd263c41b645409b46e07","0","0",FALSE,"18397993","0x95ed555cf83dad45da14e4b49e1638825157e9b6dd5867377b3dc4439018b8c9"
"0xccfac4add3cafd28b2592d1d600a6eaefc124bc5","0","0",FALSE,"18397954","0x0128c448df8e08af7f213f269b0ad6f19981dfaa1756b017349a0f9331873ed4"
"0xdf93e2a5a46c02ebdd07807b03d64d738f742984","764369887571200197","764369887571200197",FALSE,"18377698","0x0182262e677991d9eb8dce32624375765ac41d302bcab1afab54d1e1e2a7a730"
"0xd42b6aa52ae93879df1715ef7e0ca7139747b25f","0","0",FALSE,"18399224","0xad1fa5744c0b8eac5389b5cc9669dfe06b5f2cef908eb9f24a7afeb458122539"
"0xdbb67cccbbf6b165ffece5942755bcc5d484874e","60838297223000000000","60838297223000000000",FALSE,"18426611","0x89ffdb95d022470b5d19354623015f2404fa70fbc1be65a08c625180108ee4fc"
"0xd23939a2995e56723c542a5b3d3051a0a80d4dbe","11200358665800000000","11200358665800000000",FALSE,"18397432","0xe63efab1143203af55bc19f30a097da006828dbc33cdb2f279304b5402cd1f1d"
"0xda6235274e7ba8cbdb3367c1a0a5d9a303997789","0","0",FALSE,"18397448","0x2d84d1b91362c7555a8322c31610849db00d31045f0ed6a0f0be8739affc0150"
"0xdef171fe48cf0115b1d80b88dc8eab59176fee57","0","0",FALSE,"18377662","0x7bfa3fc5e95a0862fa02d34d8340b096aeb8451931f77467bdb8613d7a8b3428"
"0xd17c7287173496c3fbda26d8fb785f7e93234f46","152980669511502948","152980669511502948",FALSE,"18384625","0x5bd267f9b06b1b99b1f1731bdcebe1212ba28319f30f2a140c410ae51eb0e4f6"
"0xe0a86afb73c0922a50d4a985a25507ecda8a9b51","0","0",FALSE,"18403115","0xd0d27f2627da399530433de7e7d5472ab640503423aac79ca7b29afde644ba1e"
"0xe2e34f0f70b716547e7b7fa1f58a59ad132ce5a7","0","0",FALSE,"18403799","0x718bd6585168181a6530f69388a9485d09bf781d86577bedcc9bab67f6c38ddd"
"0xcf4e7b44a43902f54b18064d002b6c0b86e391a7","0","0",FALSE,"18377577","0x39ec3f9f3f4a8cf496a548707a4a2b5f5b73ce91dc3633008b27117243976ff9"
"0xd32442992dbf05647102ce38be0be04428cb2aa8","0","0",FALSE,"18395104","0x1d2c4ed49be2c7c3ab494bd98320bbd3f2ecee3e79cdff57da5fa6490f7e85a6"
"0x82df337f2c5c32c2e0653de8be7886a10a8f5ede","0","0",FALSE,"18404570","0x2513f14658431211af4f11fef8f95154e690178006f4782d5c0ab6e7ba1a35d3"
"0xaddb0f9e13359185c36b2f6ef2c6bbb1ad2307df","0","0",FALSE,"18411683","0xe8c4c088d1bb5ac07a3887ec525ea087674740059e6e73518b0cf9ce6be671ef"
"0xe1bcd2bae7e9392d094e18b0ca60b37cb92363ce","14865235308800000000","14865235308800000000",FALSE,"18403203","0x6b820366010aaa14e0ab11f5bdfccb4fdc8fe3e471b7aff1fccb47608d8e4938"
"0xb1c550fa7dc6869c79ed3e6e927f598840f3df77","0","0",FALSE,"18403370","0xc2ca5112f3676903bea4ffe037f92408c08dc3525024b22ead11bfe3d779dd32"
"0xe37e799d5077682fa0a244d46e5649f71457bd09","1","1",FALSE,"18377677","0x0903c6063e2a67d7c2caa8f87732cabac985fe1bfd8361dd0da3cde465920b1f"
"0xba3d9201971078170cdb30ef1d05b8b30e9892c2","0","0",FALSE,"18402062","0x27948de41c7bb8ebf1c14d7545c7c8b0b38a206536cf1c3606a9d28f5b2866af"
"0xb09847e13de56db6603f575bdbfd5c4fcb2d92fa","0","0",FALSE,"18377509","0x1a2565116d41bfd320501b4e98464c28fd11dc9e79219d16886baba3dc9705f8"
"0xe1f9d37e3447505cfe53f9ec50691a681fc12815","16870433683400000000","0",TRUE,"18389009","0x5923a85a2d7a95ee64f424c5678e24dc5839106ff5bcab822be99067fb4d0e32"
"0xabd263d64781a01fe3d9b17f12fc95f6fccb2943","0","0",FALSE,"18396749","0x77dfcecbcef86badf83292fe8e168f3afa6472176b157b99b9bc05ab56da38e4"
"0xe2942d62c2d00ac4cbdb29af64f6ec06ef156aca","111566558494400000000","111566558494400000000",FALSE,"18389582","0xcf7d3291eedc0daa67c299ef80c5b92a797e3b0796e59ba0fb8cb65f026cae8e"
"0xdce5da3799ee6dd74689d78c2abf001db84e347f","0","0",FALSE,"18377565","0xdc0497b10cfe6b34818d0c5ac845964fd2aa216b284bd702a971fa5aae3309f5"
"0xd38ee9a612986357fb0512b2e17d2c0e36b63081","34646866644500000000","0",TRUE,"18425210","0xa9fab8cb4561b20572a55b5eb4ea012115c1b74620d0c74d6257c3076882954b"
"0xe0976d1fcd1d4048c607b66696f864942e721b57","0","0",FALSE,"18390038","0x5ca4eb25d4948e5e69aa770b32d1704183dcceaa4665ba1f77eed2496503d1d8"
"0xd60bb1dad4ed8df7e34ca61d3a9c37768da070ba","0","0",FALSE,"18405694","0xf1832b57ef546956ccf38ff8ad4c02f816b936534ec5ec590e8f6e0319ddd505"
"0x45b5a5a7d305ade28ffbc3dffe72a2d3dde642d9","8000000000000000000","8000000000000000000",FALSE,"18369637","0x5929c76780689646c350277d24319eb4b1246531923cec81c6f7b15b3e29975b"
"0xb8d8bdaa717ba881250390fb2576d136d1a61908","1539266600600000000","39266600600000000",TRUE,"18411294","0x213f6632450e994844d282c6819c25c16e76d5c51538d2a5cfcd69cc59974265"
"0xb6db69217edf07539b288cfe85b20aed9f42deb3","0","0",FALSE,"18398138","0xdd4c9feecca9dc2df96b7007f2bc0adb211d60711a7b909b4eab29aff3a2a654"
"0xeb7846ad58fbdac651830d5370a94488c06f282d","0","0",FALSE,"18401596","0x1c55ff596f04b1fb7a7d5bdbd3e202aa46c45e7db160e5b66970e14d40fb4a23"
"0xc7d47af934f75209377942dda47a1ffd83ff3a36","23883799732990199","23883799732990199",FALSE,"18390677","0xb753e2ca32fb759f8adbef3853bd042a6b078f6bcb3f25e85d5bf3e5d970abab"
"0xbaba55af21e34f5209a83086c5c0156532a8d168","381342002455826185","381342002455826185",FALSE,"18377615","0xbce5d8fd1ae5ff386c6a256525d968366d9fed7061a23be3d656787b932322cb"
"0xb6c95fdb5f9747defdd503296577a396af230c6b","0","0",FALSE,"18377552","0xd37a739eb5347d5a0c283cfa97612b7fb02f1691e0aaf59ec55aa8d1396a0d1d"
"0xcef9d800bb85ecc109a85c1e346cd72f06354c97","0","0",FALSE,"18423326","0xb2fdfef999be6e8a19d2b6e884d51cdce7b6409a3afd1d141b4be0c706549491"
"0xb26d6e78c2a2d9ecf9cb70a88b2e571278904a08","0","0",FALSE,"18403541","0x35d62e76d0a6afc7530b0ae588937df9ea0a1a049a70911f306cde01b55f2fc2"
"0xb697aa76f427517a046819014eb8044cbde43aab","0","0",FALSE,"18379356","0x29496eb131ffc75aa5ad9ff79d8ff81555659cb7ed62c1893a9159153873a2be"
"0xb6436fe3ab5aa18796c2e0d8675b87d0401039bc","0","0",FALSE,"18412154","0x4ffa8dafaecc5a1754d30fe178e67db2970bc8a7bd863fdb6497679b46cf00d2"
"0xb4b8023326f5a186a75c17ebc9f256a4cba60f97","0","0",FALSE,"18403275","0x3604cd0657b367b65d58ab5739d96feb74a1e829f75f601ae87781b5cdf8285c"
"0xc20825ed1c799a6d89421e4ac396e721d65d91f6","333333333300000000000","333333333300000000000",FALSE,"18378809","0x6a809e4113d2e77c59b0bc57b2b5d87b27f3913adaa7ffa30a381a7088a346ff"
"0xdc8a5cf63d095581854d4a4a7fdd09d8539e2457","1823844310753","280620001823844310753",TRUE,"18411729","0xabf19b6f21d62fa103ab4582db9b494446e26453e3f04b5f0cdcc59c576c2d52"
"0xad18d12e7d533187339876c8a34ebfe1532fcef0","27359924317900000000","0",TRUE,"18403247","0xa3435e7465282526a5c0bd8be6006fe92f7fe5c7f39bfc6f175aee65a8394aef"
"0xbe6d8946819bb215be6acedadfed24290723b78d","0","0",FALSE,"18378007","0x403efa30d486a97efe5b2d8ebe96aa46de47e7aff8593c5e701c6372ce647259"
"0xb794b87e959f991ebb03b207fa5c757e56fa50e9","0","0",FALSE,"18377646","0x3836ca35e4529b2c7c3342f42a256cd44314ebaa4886cff711f89bf59b41c1a7"
"0xae28a7a47c5398d15f8684526d68579a837b4e84","0","0",FALSE,"18398404","0x09cde9b4b9224a8168b2b37c60150f80452879c8b13077619afe504d0bd54567"
"0xb56913553238d29ed26879f0b04113fc7b102b76","337","337",FALSE,"18377523","0xe322bc2f033d13025a3a279b3e89ac3ea270e7c30fcb278fdc8c3b9c10a3a505"
"0xcb2d30df2f13b7f7604971237660e3146ec98601","95514135587021420","95514135587021420",FALSE,"18377643","0x2b8e74c28e362be362b77022d0f21270333367c3096ca2b3a6de6b9e9770bbf2"
"0xc23cee0038ea2ce3e2d0796c93095ddf92a9a1de","0","0",FALSE,"18410194","0xb42119cf90a51bcf9fa062bf6f7c1571a402e84e44e460a14d3ace5cb8982fe3"
"0xaae31efb56af2d4da4f8b98aee5f269e03d1fce8","0","0",FALSE,"18395962","0xc341045f02a6586264b7d33b26797a11fc30b55dfd580987c0adbca4e23f3180"
"0xae598e92709fc7fbf745bf3958ba6cfd0b59df4d","0","0",FALSE,"18398236","0xb45a8af3d8f5ea92a88c9fed2e450ff424d4f335c91b6e0dfe3e2a9a96f57439"
"0xd39ec0556b27bea894718c981470a15724278585","83432449921500000000","1000000000000000000",TRUE,"18424897","0x5b93838a48f893ece674b954ca061d47f4dcbdea5a85ee34100bd7377d03791e"
"0xb04ec8614d0c1fe88717c96ac7c64963ccc1dab1","0","0",FALSE,"18404111","0xe1bbe74989bcc71ad9e0cdcb05965142bc75c8a64cebaadd4e2174ba70c1b2bf"
"0xb60b0ada4c9ac97cffc84c46d49a0f423c7d181a","57766779513502178","57766779513502178",FALSE,"18377617","0x8d5199e6b049841a22415bab4eac1f586f4d461772a35464eb1bee981c9553dd"
"0xd2e7e14d5b09e8b39565f39d4217044b6baa2c1b","0","0",FALSE,"18382172","0x810d5cd1130f6806d6671142489f60bf5a1bd359e40680c68f6668a850417fb7"
"0xc6d86e2e06f971a918bd4404a44a49f10558cf49","0","0",FALSE,"18400140","0xde8200c5ee6407486e21912c4136f139e5ec76989b57dad004d0d85e2f98b402"
"0xe10021236f4ad10f110e573f1a4c49c9ed66fbcb","0","0",FALSE,"18377160","0xc6f534278b2e18076e8a5f40e8bbfa745c03b3a7ad62f01b56c647e77ed310f3"
"0xdb1f202d688e7efc426328cd4efa0d4f34a9191a","0","0",FALSE,"18405495","0x32520036a53db173b0f143e031b521d04ea7ce40e0a6d19fce8a79bd9df469e5"
"0xb94330b6c6bfda6346018474018934d9c514c862","4104127000000000","4104127000000000",FALSE,"18377721","0x61a3266a02984ab8018d077258b7a40dfa94fafb543c2b9abebd8e8dd7b23c6a"
"0xe5ed7e7742148c10c4545bab7d4f9946e179e52a","0","0",FALSE,"18376314","0x55bf25d14594439d6089f1c35463d5707b4cccb74f3637983712e920f6d3c59d"
"0xd360aef169c3367a8b7dbede9388e39c32bb1d95","0","0",FALSE,"18399983","0x1330229a6d5552134da3c1aa165c489e6520a4c288e555074eb05a322f767645"
"0xec88fb94a18677d45feb0c4f89174ea08cf10ba9","46696651050010394143","46696651050010394143",FALSE,"18383518","0x41d58bb1111bb041933f7f5f324986be32408981f7213270115d1e72212e8f6d"
"0xc6fecdf760af24095cded954de7d81ab49f8bae1","0","0",FALSE,"18378000","0x45e37b8e23f7ff5659159ffe34c2697c10b0073d89a137ffd2bfa8841a6a47b4"
"0xcb6eac76e563d0007b3514ba1e4221b1e2b810f4","0","0",FALSE,"18403728","0xb2c750bd73cbe3589ad0396b067d2e59d2dfbaae90fefe7a9030cbf55d36a254"
"0xe22a27033c7e79678ab898844d2df84877139c0e","0","0",FALSE,"18377772","0x6d0f52b79cb9b3eea80f7a6dc496c1f37c4354ce9ae2e943b2db87754b21bf5b"
"0xc1103077e3883111cac58434051aefda65a21fa4","665265403408718425","665265403408718425",FALSE,"18377872","0xfb945b97cf76bd5f114934392b16582170bc7a5e36c7bcdfdd9fcd599b0de07a"
"0xcbcf3e8673c9dcf402f8a926b355a8e033e29b5a","0","0",FALSE,"18403615","0xc9c990f22274894bf605ea18db740e28ab47bf846b999c2378a6492f5b46d5f3"
"0xc715e6dd721d2c37ff51d12e88473ef982993f18","0","0",FALSE,"18410801","0xced99f60b20dafeaee56ba032a2665cc440f18fa48663e776e66fa65a226e05f"
"0xd2f1a5bbfcc1b4490ff5c3548bfbaff1f74af6a6","0","0",FALSE,"18398967","0x0b51ad056e23c721fdd60e2491acad4224dd5d6a6e66f6cae2c8df22c33d4939"
"0xcdc5b46fe8f802bbf31e396338da78a0770e1d86","0","0",FALSE,"18395219","0xd787a89dedeafde0c58497d3b8dd789a82bc1aeb7c6ea942d28f0b50a5abad67"
"0xc37f5dc79705a93a9e005bdb60b0d86a3e6245ed","0","0",FALSE,"18426329","0x83ef3fc82fab1605174d59bea03b2efdf7c2fcc4c79a28ffd7bb2420ad31ce4b"
"0xef13101c5bbd737cfb2bf00bbd38c626ad6952f7","110351484803146","110351484803146",FALSE,"18377662","0x7bfa3fc5e95a0862fa02d34d8340b096aeb8451931f77467bdb8613d7a8b3428"
"0xd902d059b835cb148ceced9b2becb2c394bb2e67","0","0",FALSE,"18401168","0x07a0ed2533ad17dadf5deb0387b7dd252c212813c48357d3c5dfd564c9bf1a27"
"0xd992f394cdc5945ddff23b7f84e231d1c15f017b","0","0",FALSE,"18379335","0x2c92bb15a070e3e7ab6f48ab59a2894991129294970ddb4eae6547ab1eb0957a"
"0xfc2adfb3d1412c946d898a48b9b96654257a1133","0","0",FALSE,"18403609","0xd61d3c90de0b74f0acbaac2d4f95bf600303a991273531abd323145445e3014e"
"0xf2ba2ead3d26c213721114a02e0c56d8631ae388","0","0",FALSE,"18399948","0x8c01c7007f9800e54ca3343c40f80062ca8048d49a134618babe5f93bb52370c"
"0xde2c1043e66c914af9e3eace13a95f7d0ef37f41","0","0",FALSE,"18384952","0xc90eecb2c608356e1135b67bcaa08a4e19f95d704c8edede9b7c4610d0b97d85"
"0xe5451bf6b7f40955a52728b97207bcfcf015d757","0","0",FALSE,"18397226","0x8b43845a28837a87d3d1e5fb9de46413e7466faadec17c575697fbf86247862d"
"0xea714420965cd63e330199e8f7b9ac27b46dd65f","0","0",FALSE,"18391716","0x2f7b6dddad9c52aa72d5e99571b410436e12bfa89d59e0eadece3efe9c82949b"
"0xfc103758d1a9dbdb8da57468995b5c3240a8b0f3","0","0",FALSE,"18395782","0xb4738423b0f2ac1f273a537c9619621a30f97d49968573f494cb612b3f7c0374"
"0xc6decaec8821c243d7dc8d01b70262a2fffff8d0","0","0",FALSE,"18395103","0x19883b148683f4eeab5c8a7059ea724e10b54ceb0f9e0aaf45ef14039c8ffd85"
"0xe7d6b633ec072b53569b0fa62584d95f81ffd5d7","0","0",FALSE,"18425150","0x6274d62381a7b08d96397602a7dd25ba003ee8b668b8054246252d362e8d4818"
"0xbf35b3748d96ba5be15e6ceb66461cc0b7b08c7c","0","0",FALSE,"18411651","0xda343dddea94ad4d07cb8016e47aeaf0f3dcf53cd94199c691954ef24d0ecf77"
"0xf590382e9c1347a7e72edb10d54769f63fa18cd3","0","0",FALSE,"18408298","0x6fc469d6360ed1c409c6df6f62627a069c11b3e2e1ebdb377dae170898a222b5"
"0xefd0c2df1cfb8fb2679e3f2ad3d35fd7cb8e5d25","0","0",FALSE,"18397130","0x1f11d341ea04293ead6eef2cd5709273451d2a76422787b2069c006eb4db386a"
"0xdd5c493f7ce31839598b60b3abe5f5e587632d84","0","0",FALSE,"18397513","0x0020ae1671276d2a29226188c3d39deac263b9dacdf551ec7336fc44d2002ce0"
"0xd6d5c94b4c6e27590d119c94a0ebc6595d02f11a","0","0",FALSE,"18411573","0x1782bf184e93eceaaff5a511df8b980a351d45f8350a573a132186c1f919759a"
"0xd407ce568abc00df0161e424596bdb04195ed28c","0","0",FALSE,"18397213","0x8743efe86143e3c968b0cceb5493488720358b509c28e063e9195fead7db208c"
"0xbbabc2b3bef7af5913987c4ebbd9e0c2876eb717","192205497959000000000","192205497959000000000",FALSE,"18424847","0xfc1ae56e1587baf57cf40bd03e30d35cd02117995297afe96ad7cb9955b4e701"
"0xefbc27dac70b7de2816dec75252274ecfdeb3123","0","0",FALSE,"18377586","0x68616f5bc1d28d9b4ac84d4e37cd63a154c63ad572f9e34ff1ef281c45a1af50"
"0xce568aee914e051b6ec60e9ea742cd8bc4a5b32f","0","0",FALSE,"18426188","0xd6b9cb628ecfef59e047fa4e931c8219e3745f0cc8784915ab43c30b2a3b11a6"
"0xe7c2bc18aa6a289590487138dc96f9da971b952d","6809787200000000","6809787200000000",FALSE,"18403330","0x14082a4a0bc4ed48744b4b40281b950658b87b0a41fdf7684e40c7ea786e6c38"
"0xc7601c6dca42824e95873856cee0e07a9054c895","0","0",FALSE,"18398357","0x2467365adee83bb2da08c2d2bd86b872f434a0b259d2bae79cb79f590186c7b8"
"0xf712ab8c4505eb4b36a2ff9fa746470be81e6538","0","0",FALSE,"18424095","0xe0254c32f6760f6a284853974670aa6280dfb392c755ba7788a303c6843a0df3"
"0xe0b46fe515f3ec4cd32af3d71395fda21d999991","533540211170462538","533540211170462538",FALSE,"18377545","0xe881131cc956f39a51cedd97d4caae8d4a1aa6056fc0acb355b7b4e4cd8a51f6"
"0xed3eba9bde00b1d3594edf541a25c2ff309c9387","417","417",FALSE,"18377782","0x3efb28d2817a2dbbbfb2c2e3c80ce24ec7d4e50cad5d153287967585287d06ab"
"0xebecc0a1eb0a05f3ce7100f20ec6b97cb93f0965","0","445898373590000000000",TRUE,"18408243","0x5474efba0afbcbe64539fa9cf1f39d2a5ecbf4b12b231547639f36f1a29d1a11"
"0xfa537c114edd1d85a6019222c1c0e90707d2088d","420903543999","420903543999",FALSE,"18392534","0xb24e754b938332102716618d46514e5ea63d575080d7e7f0555166b64c67116b"
"0xfcb8732b9f8727ecc5c54e8c0f6c5f5842afe806","0","0",FALSE,"18384952","0x633057caf5a922fc909cbfbf4a12862165dbb099a7b477d90925c7f0eabc0a7e"
"0xec8edfae340278b79a9a7ba58c8f97b36f3739ef","0","0",FALSE,"18405263","0xd648421f611fe74873468a186d865328766e0117c565a36c335aca49cd17f87e"
"0xf0862db92950742b7152632bb0c034c400abf414","30167139652700000000","0",TRUE,"18404570","0x2513f14658431211af4f11fef8f95154e690178006f4782d5c0ab6e7ba1a35d3"
"0xb68cdcc668a510d68380c08675d704e851e1a5ee","0","0",FALSE,"18384950","0xa50277086cbcaf57b0be58e534255820c6951d80cdc2756ea4b6304417a57a95"
"0xfafba821af84d6f48b4fdd5db62faee370b6a3c0","0","0",FALSE,"18411182","0xdc7e86acbc45df0eef97f4de22f2498729bf210156b375b4cb4fba1e5826c107"
"0xface4e097ecdb389c158b559d9daa3e9c0f4e95c","0","0",FALSE,"18377485","0xb7862273afe632307c68cf15f4ba6f0b3ae543148e4c7958e4a828e3b1184834"
"0xee69d4b15f7bf5619582152f49a538594b397f3f","0","0",FALSE,"18411032","0x405f43f23d84ad448b55c4a022f1cd8b802ed9f541441dcde04041e37cb22a8b"
"0xd33619b122b27f712aa5f784bc54de9c95c7588d","0","0",FALSE,"18379936","0x14d6b8fbce3d12667e9b4c85169a57e8a45ee69dd01ee4f594b50ee665b6b27f"
"0xe4e33d658c6f9da1823adf6e4789f4cdf6e47780","0","0",FALSE,"18398984","0x65eab9648fa4d21e7c5469aeeeda3a4e77f6653bd3dd8cd4eb7fd7c564011c11"
"0xea421db4b8a9f428bc942f2889d61c7fb8dacc9b","0","0",FALSE,"18397333","0xc333630af3bcc3dc72a86599a7a4518f5a467a58b92d0fdac15457a124cecd2b"
"0xd704984db7d440091de285b5602c5e28b6cbdd82","0","0",FALSE,"18403339","0xc2e736ec6aa0226db7e6aea03e2cb4b0a6b94c6d1cf2dece1cdae825f42f9d7a"
